screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,hashtags,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
imstephdotcom,25367719,2017-06-09T14:55:53Z,873191927545507840,"Happy #PrideMonth, folks! 19 happy lesbian wedding photos: https://t.co/QJd0PkwCBf https://t.co/82JtMJQEdc",1,5,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873191920721313792,http://pbs.twimg.com/media/DB4zbO9VwAAP4rJ.jpg,https://twitter.com/imstephdotcom/status/873191927545507840/photo/1,stephgrantphotography.com/blog/happy-les…,http://www.stephgrantphotography.com/blog/happy-lesbian-wedding-photos/,NA,NA,PrideMonth,18810aa5b43e76c7,city,Dallas,"Dallas, TX",US,United States,-96.977527 -96.54598 -96.54598 -96.977527 32.620678 32.620678 33.019039 33.019039,Polygon
UrsulaRooth,4881407763,2017-06-09T14:55:48Z,873191907568095232,"#PrideMonth #Pride2017  #LoveIsLove  

LGBTQ https://t.co/gViC0mdOY0",6,8,FALSE,NA,FALSE,NA,NA,NA,in,Twitter Web Client,873191281576427520,http://pbs.twimg.com/tweet_video_thumb/DB4y2B9UwAAqqK6.jpg,https://twitter.com/UrsulaRooth/status/873191907568095232/photo/1,NA,NA,NA,NA,PrideMonth Pride2017 LoveIsLove,NA,NA,NA,NA,NA,NA,NA,NA
coniturbina,824788528122953729,2017-06-09T14:55:36Z,873191855965581313,#NuevaFotoDePerfil Babadook en Junio #PrideMonth https://t.co/XFen9ic4H4,0,0,FALSE,NA,FALSE,NA,NA,NA,es,Twitter for Android,873191842174484481,http://pbs.twimg.com/media/DB4zWqWUQAEp-Qk.jpg,https://twitter.com/coniturbina/status/873191855965581313/photo/1,NA,NA,NA,NA,NuevaFotoDePerfil PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
3mrsmh,835677079228268544,2017-06-09T14:55:19Z,873191784129728512,#PrideMonth https://t.co/WaHfsdDxJX,0,2,TRUE,873190525846814721,FALSE,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/YaaraaGAM/stat…,https://twitter.com/YaaraaGAM/status/873190525846814721,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
NVR4District8,2574999098,2017-06-09T14:55:16Z,873191771861331971,It's #pridemonth At 11am Cenral I’ll answer @victoryinst’s Qs about how the LGBTQ community builds political power.  #marchthenrun,3,5,FALSE,NA,FALSE,NA,NA,NA,en,TweetChat by oneQube,NA,NA,NA,NA,NA,VictoryInst,429994276,pridemonth marchthenrun,NA,NA,NA,NA,NA,NA,NA,NA
HerCampus,65576332,2017-06-09T14:54:24Z,873191553866641408,"This #PrideMonth and every day, bisexuality is real, and valid. https://t.co/C8HRJePnDs",34,86,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873191537575731200,http://pbs.twimg.com/media/DB4zE7oUIAAPoiv.jpg,https://twitter.com/HerCampus/status/873191553866641408/photo/1,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
IAMGUYANTHONY,29747715,2017-06-09T14:54:19Z,873191534941941764,My new @budlight commercial celebrating #PrideMonth is finally here! Filmed this with my bestie @danesocial of 16+… https://t.co/gMF64Vd12T,1,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873191534941941764,budlight DaneSocial,742011151 27802433,PrideMonth,01fbe706f872cb32,city,Washington,"Washington, DC",US,United States,-77.119401 -76.909396 -76.909396 -77.119401 38.801826 38.801826 38.9953797 38.9953797,Polygon
StylishCyrus,27335801,2017-06-09T14:54:08Z,873191486560645120,"In honor of #PrideMonth and the desperate cry for more love in this world Miley released her new song ""Inspired"" - https://t.co/6NcP4oNgAe 🌈",21,30,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,itun.es/us/0TDskb,https://itun.es/us/0TDskb,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
iamdeuk,125830569,2017-06-09T14:54:00Z,873191453664661504,June is #PrideMonth #LGBTQ #LGBT #LGBTPrideMonth,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,PrideMonth LGBTQ LGBT LGBTPrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
cremullins,871452074302746624,2017-06-09T14:53:50Z,873191412145238016,"If the 19 LGBTQ Tories don't even try to fight off the DUP they can stay away from #Pride for the rest of time, thanks. #PrideMonth",1,0,FALSE,NA,FALSE,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,Pride PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
SamandDavy,726613951908208640,2017-06-09T14:53:28Z,873191319371382784,For #PrideMonth we made a special edition #Texas #PRIDE hat &amp; will ne giving a portion of sales to @EqualityTexas.… https://t.co/UtOBAhsaBO,10,15,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873191319371382784,EqualityTexas,19312820,PrideMonth Texas PRIDE,NA,NA,NA,NA,NA,NA,NA,NA
MellaMarie15,4087466837,2017-06-09T14:53:16Z,873191269031264256,hey it my day #PrideMonth,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
jend23_,830987233066774529,2017-06-09T14:52:59Z,873191200395636739,I love this idea #PrideMonth #yegpride https://t.co/3Lc1RVufMU,0,2,TRUE,873145043166670848,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/LibrarianshipC…,https://twitter.com/LibrarianshipCA/status/873145043166670848,NA,NA,PrideMonth yegpride,NA,NA,NA,NA,NA,NA,NA,NA
CassidyLester99,2796570030,2017-06-09T14:52:58Z,873191192384634880,#PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth #PrideMonth ❤️💛💚💙💜,0,1,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
tonyclue,259531079,2017-06-09T14:52:51Z,873191166363271169,"Another night in weho

#weho #pride #pridemonth @ The Abbey Food &amp; Bar - West Hollywood https://t.co/VdtdrD0Cxl",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Instagram,NA,NA,NA,instagram.com/p/BU8S2bsFs2q/,https://www.instagram.com/p/BU8S2bsFs2q/,NA,NA,weho pride pridemonth,1927193c57f35d51,city,West Hollywood,"West Hollywood, CA",US,United States,-118.3959042 -118.3433861 -118.3433861 -118.3959042 34.075963 34.075963 34.098056 34.098056,Polygon
tempgarden,738116173124902914,2017-06-09T14:52:25Z,873191054874480640,"6/9=National Sex Day
🎉🛏🎉🛏🎉🛏🎉🛏
Celebrate SEX by having SEX
#celebrate #truths #truestory #justthetwoofus… https://t.co/3YCkl53pag",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873191054874480640,NA,NA,celebrate truths truestory justthetwoofus,NA,NA,NA,NA,NA,NA,NA,NA
lizzdablizz_21,816514670,2017-06-09T14:52:20Z,873191035911852032,#PrideMonth https://t.co/oezuwcY840,1,1,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for Android,873191032048959488,http://pbs.twimg.com/media/DB4yngZVwAAZ0yH.jpg,https://twitter.com/lizzdablizz_21/status/873191035911852032/photo/1,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
CanteyHammond,3221372148,2017-06-09T14:51:57Z,873190940139298817,"I love waking up on @Grindr to a BBC and some coffee 🙄
#whatalife 
#friyay 
#PrideMonth",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,Grindr,28549816,whatalife friyay PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
MissKittyAlana,2905900681,2017-06-09T14:51:34Z,873190840004366336,#PrideMonth #demipansexual #mydrawings #myocs https://t.co/lD3ArZTWvm,2,2,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for iPhone,873190816705007616,http://pbs.twimg.com/media/DB4ya-LV0AAkHR6.jpg,https://twitter.com/MissKittyAlana/status/873190840004366336/photo/1,NA,NA,NA,NA,PrideMonth demipansexual mydrawings myocs,NA,NA,NA,NA,NA,NA,NA,NA
williamottens,34446088,2017-06-09T14:51:33Z,873190837152346121,"Celebrating 5 years married, 7 years together with this goof today. Happy anniversary @chambernate! #ILYMTTLTT… https://t.co/Jkv0SpLAYX",1,7,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190837152346121,chambernate,1463566356,ILYMTTLTT,NA,NA,NA,NA,NA,NA,NA,NA
kaileegoold,1637977243,2017-06-09T14:51:24Z,873190800380882944,Celebrating #PrideMonth right thanks to @LaobanDumplings | #DiversityIsDelicious https://t.co/BEICcus1aC,1,2,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873190755417935872,http://pbs.twimg.com/media/DB4yXZ3XUAAWcA_.jpg,https://twitter.com/kaileegoold/status/873190800380882944/photo/1,NA,NA,LaobanDumplings,779012689062486016,PrideMonth DiversityIsDelicious,NA,NA,NA,NA,NA,NA,NA,NA
gbruccs,305265570,2017-06-09T14:51:11Z,873190747142574082,#PrideMonth https://t.co/HFgKOkrM8K,0,0,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for iPhone,873190726414221312,http://pbs.twimg.com/media/DB4yVt0VwAAiE7p.jpg,https://twitter.com/gbruccs/status/873190747142574082/photo/1,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
Lilidprt,871626818037665792,2017-06-09T14:50:59Z,873190693690368001,"Love is celebrated this month. Happy Pride Month. Be yourself, always! Never be ashamed of who you are or who you l… https://t.co/3xFFAXqPGy",1,1,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190693690368001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NKTime1998,43875706,2017-06-09T14:50:54Z,873190672844685316,#PrideMonth 🏳️‍🌈💕 @MileyCyrus https://t.co/Tl49lyNBQx,0,3,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for iPhone,873190666817482752,http://pbs.twimg.com/media/DB4ySPzXsAAY8dQ.jpg,https://twitter.com/NKTime1998/status/873190672844685316/photo/1,NA,NA,MileyCyrus,268414482,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
RendellBryce,2898626396,2017-06-09T14:50:50Z,873190659116740608,Good morning and Happy Friday everyone! #wokeuplikethis #tgif #pridemonth #pride2017 🌈#naked… https://t.co/CuuhizJqE3,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Instagram,NA,NA,NA,instagram.com/p/BVH2_9Vlqrr/,https://www.instagram.com/p/BVH2_9Vlqrr/,NA,NA,wokeuplikethis tgif pridemonth pride2017 naked,NA,NA,NA,NA,NA,NA,NA,NA
GEDmagazine,1390816338,2017-06-09T14:50:49Z,873190653781463046,It's #pridemonth 🌈 so CELEBRATE like never before! Join in w/ hundreds of thousands that will be apart of the histo… https://t.co/aHbL5sfKGD,1,2,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190653781463046,NA,NA,pridemonth,3d533362cdab8107,city,Irvine,"Irvine, CA",US,United States,-117.86894 -117.695781 -117.695781 -117.86894 33.606077 33.606077 33.773387 33.773387,Polygon
CMUcollege,46454735,2017-06-09T14:50:23Z,873190544561844224,"Don't miss the 3rd annual Drag Workshop presented by @FaceStationInc! #PrideMonth 

🗓 June 12
⏰ 5pm-7pm
💰 $25 + tax… https://t.co/MZZ754b78y",0,2,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190544561844224,FaceStationInc,227131944,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
CharterNewsroom,121165704,2017-06-09T14:50:21Z,873190537272201216,"Charter Celebrates National #PrideMonth With Groundbreaking Films On Demand, like ""Milk"" https://t.co/qDxaeVxlBl https://t.co/2kd8JndGhA",0,3,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873189925562265600,http://pbs.twimg.com/media/DB4xnGaWsAASh-M.jpg,https://twitter.com/CharterNewsroom/status/873190537272201216/photo/1,bit.ly/2smg31p,http://bit.ly/2smg31p,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
FRANK_J_MILES,31156332,2017-06-09T14:50:19Z,873190527944060928,"I CAME OUT and there was Nazis on one side and
Aids on the other – and I am bourgeoisie raised outside both 

🌹

#PrideMonth",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
OutandEqualCom,1482575570,2017-06-09T14:50:11Z,873190494150553601,"What are you doing this weekend? Well if you're in Albuquerque, NM you can check out #PrideFest  https://t.co/fRVHGCyK9W #PrideMonth",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Hootsuite,NA,NA,NA,ow.ly/Hc1k30cbWwt,http://ow.ly/Hc1k30cbWwt,NA,NA,PrideFest PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
ParentInfoUK,4869915358,2017-06-09T14:50:01Z,873190450114461697,5 things you can do if your child comes out - expert advice by @gracemanger from @MyKidsGay 🌈 #pridemonth… https://t.co/aHHiwlNAQE,0,0,FALSE,NA,FALSE,NA,NA,NA,en,TweetDeck,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190450114461697,gracemanger MyKidsGay,91627162 1948068859,pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
TheParentsZone,382060015,2017-06-09T14:50:00Z,873190448579268608,5 things you can do if your child comes out - expert advice by @gracemanger from @MyKidsGay 🌈 #pridemonth… https://t.co/QeclbLwund,0,0,FALSE,NA,FALSE,NA,NA,NA,en,TweetDeck,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190448579268608,gracemanger MyKidsGay,91627162 1948068859,pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
Abi129world,330766893,2017-06-09T14:49:49Z,873190403314511872,This is so cute and perfect for #PrideMonth https://t.co/ZOkLIcsti4,0,0,TRUE,873161873746575361,FALSE,NA,NA,NA,en,Twitter for Android,NA,NA,NA,twitter.com/malditaregui/s…,https://twitter.com/malditaregui/status/873161873746575361,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
ijackiejohnson,861015492231876609,2017-06-09T14:49:48Z,873190398142840834,It's so important to remember those that have left us to soon. #RestInPeace #Powerful #LGBTQ #PrideMonth #Pride2017 https://t.co/7wtXkztqv8,0,0,TRUE,873189848366166017,FALSE,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,twitter.com/lambdalegal/st…,https://twitter.com/lambdalegal/status/873189848366166017,NA,NA,RestInPeace Powerful LGBTQ PrideMonth Pride2017,NA,NA,NA,NA,NA,NA,NA,NA
hotelmiloSB,2401791348,2017-06-09T14:49:45Z,873190384662454273,"#CelebratePride. Here’s to Harvey Milk, the first openly gay man to be elected to public office in California.… https://t.co/8mkHjixDEm",1,2,FALSE,NA,FALSE,NA,NA,NA,en,Sprout Social,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873190384662454273,NA,NA,CelebratePride,NA,NA,NA,NA,NA,NA,NA,NA
CTWorkingMoms,361962390,2017-06-09T14:49:43Z,873190374428336129,What I've Learned About Being Gay... https://t.co/B2s6RGGl4B #PrideMonth #Pride2017 #motherhood,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,ctworkingmoms.com/2014/08/28/wha…,http://ctworkingmoms.com/2014/08/28/what-ive-learned-about-being-gay/,NA,NA,PrideMonth Pride2017 motherhood,NA,NA,NA,NA,NA,NA,NA,NA
lingocafebar,2750464033,2017-06-09T14:49:29Z,873190317100609537,They tryin to catch me pride'n dirty. Celebrate #pridemonth with these #pride cupcakes from… https://t.co/lUaSDvq8DO,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Instagram,NA,NA,NA,instagram.com/p/BVH219QDXFc/,https://www.instagram.com/p/BVH219QDXFc/,NA,NA,pridemonth pride,NA,NA,NA,NA,NA,NA,NA,NA
MRodrigoX,2593462004,2017-06-09T14:49:20Z,873190278798225408,"#FlashbackFriday 

@POTUS @realDonaldTrump

 It's day 9 of #PrideMonth, where are you? https://t.co/0JtPWmygNI",0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for Android,873190264168370176,http://pbs.twimg.com/media/DB4x6z0V0AA7YRN.jpg,https://twitter.com/MRodrigoX/status/873190278798225408/photo/1,NA,NA,POTUS realDonaldTrump,822215679726100480 25073877,FlashbackFriday PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
FilmDoo,2192380405,2017-06-09T14:48:26Z,873190054772002817,You can now stream Alex Myung's vivid and poignant short animation ARRIVAL - for free! https://t.co/Jpp8RaA6sb… https://t.co/mmXII1oj1B,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,bit.ly/2r9H9ZG twitter.com/i/web/status/8…,http://bit.ly/2r9H9ZG https://twitter.com/i/web/status/873190054772002817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
americansunited,14235041,2017-06-09T14:48:17Z,873190015794376704,Happy #PrideMonth from the dogs of AU! #Pride2017 https://t.co/GONp8JkJ5n,5,7,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873183915460231170,http://pbs.twimg.com/media/DB4sJRCXgAIS1xT.jpg,https://twitter.com/americansunited/status/873190015794376704/photo/1,NA,NA,NA,NA,PrideMonth Pride2017,NA,NA,NA,NA,NA,NA,NA,NA
jamelisyours,116066412,2017-06-09T14:48:15Z,873190006445264897,❣️❣️❣️ #PrideMonth https://t.co/SSfH3DfJEm,0,0,TRUE,601627266041389058,FALSE,NA,NA,NA,und,Twitter for iPhone,NA,NA,NA,twitter.com/sza/status/601…,https://twitter.com/sza/status/601627266041389058,NA,NA,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
JEuceda16,314308415,2017-06-09T14:47:51Z,873189906729680896,Happy #PrideMonth #Pride2017 https://t.co/5fsH91D6nB,0,16,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873189894859874304,http://pbs.twimg.com/media/DB4xlUCVYAAEwZZ.jpg,https://twitter.com/JEuceda16/status/873189906729680896/photo/1,NA,NA,NA,NA,PrideMonth Pride2017,NA,NA,NA,NA,NA,NA,NA,NA
MahdiaLynn,2741375354,2017-06-09T14:47:50Z,873189901071724544,Good Morning! Here is your #Ramadan #PrideMonth reading for the day! #LongestDaysSacredNights https://t.co/iYoDvpZoHX,2,9,TRUE,873184092149469184,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/masjidalrabia/…,https://twitter.com/masjidalrabia/status/873184092149469184,NA,NA,Ramadan PrideMonth LongestDaysSacredNights,NA,NA,NA,NA,NA,NA,NA,NA
LambdaLegal,21669123,2017-06-09T14:47:37Z,873189848366166017,"In celebrating #PrideMonth, we must also honor those taken from us. Rest in Power. #LGBTQ #Pride2017 @antiviolence https://t.co/49j0gW0Xy6",14,15,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,avp.org/mourning-lgbtq…,https://avp.org/mourning-lgbtq-lives-taken-violence-2017/,antiviolence,57328056,PrideMonth LGBTQ Pride2017,NA,NA,NA,NA,NA,NA,NA,NA
Katie1791,19446484,2017-06-09T14:46:58Z,873189683039174660,#York #Pride tomorrow. I will be on @YorkLGBT stall. Come and find us and say hello. #Pride2017 #LGBT #PrideMonth,1,4,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,YorkLGBT,2162491556,York Pride Pride2017 LGBT PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
MustangPete59,799749567482839041,2017-06-09T14:46:55Z,873189669990785024,@washingtonpost Waa we don't celebrate oppression during pride #PrideMonth #Pride2017 #Resistance trump voters=white hetero supremacists,0,0,FALSE,NA,FALSE,873155420591935489,2467791,washingtonpost,en,Twitter for iPhone,NA,NA,NA,NA,NA,washingtonpost,2467791,PrideMonth Pride2017 Resistance,NA,NA,NA,NA,NA,NA,NA,NA
magnetoestatico,1220373552,2017-06-09T14:46:48Z,873189643872854017,#LoveIsLove #PrideMonth https://t.co/WTFCqV1KY0,0,1,TRUE,873174031880654848,FALSE,NA,NA,NA,und,Twitter Web Client,NA,NA,NA,twitter.com/scissorsisters…,https://twitter.com/scissorsisters/status/873174031880654848,NA,NA,LoveIsLove PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
vbch,37926860,2017-06-09T14:46:08Z,873189476083933184,#pridemonth #pride🌈 #loveislove #letsdothis #dcart #dcartist #acreativedc ##violetredstudio https://t.co/HKy48HuT4G,0,3,FALSE,NA,FALSE,NA,NA,NA,und,Instagram,NA,NA,NA,instagram.com/p/BVH2dsaAiG9/,https://www.instagram.com/p/BVH2dsaAiG9/,NA,NA,pridemonth pride loveislove letsdothis dcart dcartist acreativedc violetredstudio,NA,NA,NA,NA,NA,NA,NA,NA
Shopcohla,3237154472,2017-06-09T14:45:34Z,873189332739268608,Because I care 😏 #FridayFeeling #PrideMonth https://t.co/TOM8a03vCN,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter for iPhone,873189328901427202,http://pbs.twimg.com/media/DB4xEXrU0AIhgre.jpg,https://twitter.com/Shopcohla/status/873189332739268608/photo/1,NA,NA,NA,NA,FridayFeeling PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
phildrawsfanart,845440897412186112,2017-06-09T14:45:24Z,873189288837603330,Happy Pride Month !! #PrideMonth #Pride2017 #Malec #Shadowhunters #SHFanartFriday https://t.co/FByWM6aBe9,74,166,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,873189191953371137,http://pbs.twimg.com/media/DB4w8ZgXUAE7OvZ.jpg,https://twitter.com/phildrawsfanart/status/873189288837603330/photo/1,NA,NA,NA,NA,PrideMonth Pride2017 Malec Shadowhunters SHFanartFriday,NA,NA,NA,NA,NA,NA,NA,NA
Clarence_Pryor,47147212,2017-06-09T14:45:20Z,873189273813622784,@CutlerCoalition In honor of #PrideMonth I'm finally featured in two articles buddy! I'll share it to you. 😊,0,1,FALSE,NA,FALSE,NA,420046280,CutlerCoalition,en,Twitter for Android,NA,NA,NA,NA,NA,CutlerCoalition,420046280,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
NIMHD,2799879038,2017-06-09T14:45:17Z,873189260106620928,"#Practitioners, check out these helpful resources for serving #LGBT patients. https://t.co/AXrc9mjx9q #PrideMonth https://t.co/maYxTQuYXC",7,4,FALSE,NA,FALSE,NA,NA,NA,en,Hootsuite,873189257128660993,http://pbs.twimg.com/media/DB4xAMTXUAEfC_X.jpg,https://twitter.com/NIMHD/status/873189260106620928/photo/1,bit.ly/2igaGwE,http://bit.ly/2igaGwE,NA,NA,Practitioners LGBT PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
Dakota_zv,873164501197213696,2017-06-09T14:45:01Z,873189193165545473,#PrideMonth #PrideIsHappening #EQUALITY #HumanRights #LoveIsLove #BornThisWay #NoHate #LGBTQIA #EqualityforAll… https://t.co/YplcNkctqf,3,7,FALSE,NA,FALSE,NA,NA,NA,und,Twitter for Android,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/873189193165545473,NA,NA,PrideMonth PrideIsHappening EQUALITY HumanRights LoveIsLove BornThisWay NoHate LGBTQIA EqualityforAll,NA,NA,NA,NA,NA,NA,NA,NA
NewFoundLand,14368259,2017-06-09T14:44:39Z,873189102425976835,The latest The #Newfoundland Twitter Daily! https://t.co/qlYvQuMSRM Thanks to @Shirley2000 @rosemartland @stardustnf #pridemonth,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Paper.li,NA,NA,NA,paper.li/NewFoundLand?e…,http://paper.li/NewFoundLand?edition_id=89112370-4d00-11e7-915b-0cc47a0d164b,Shirley2000 rosemartland stardustnf,34949038 86557601 15235091,Newfoundland pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
robbiehowell,14182297,2017-06-09T14:43:55Z,873188915850731520,"#WeAreBold #PrideMonth

Thank you @ATT. And, as always, I am mad for @glaad.",1,2,FALSE,NA,FALSE,873188647096524801,14182297,robbiehowell,en,Twitter Web Client,NA,NA,NA,NA,NA,ATT glaad,14620190 31583882,WeAreBold PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
crisspons,103830634,2017-06-09T14:43:51Z,873188900285632514,Love to see companies like @MarriottIntl giving their support to the #LGBT+ community #PrideMonth #LoveIsLove https://t.co/zLvOZq7oRv,0,0,TRUE,872806022024396800,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,twitter.com/MarriottIntl/s…,https://twitter.com/MarriottIntl/status/872806022024396800,MarriottIntl,14140913,LGBT PrideMonth LoveIsLove,NA,NA,NA,NA,NA,NA,NA,NA
SpectrumWT,256355541,2017-06-09T14:43:47Z,873188883042840576,The latest The Spectrum WTAMU Daily! https://t.co/LZqhAMDorO Thanks to @KAMRLOCAL4NEWS #pridemonth #capitolhill,0,1,FALSE,NA,FALSE,NA,NA,NA,en,Paper.li,NA,NA,NA,paper.li/SpectrumWT?edi…,http://paper.li/SpectrumWT?edition_id=096acaf0-4d22-11e7-9b09-0cc47a0d15fd,KAMRLOCAL4NEWS,25530716,pridemonth capitolhill,NA,NA,NA,NA,NA,NA,NA,NA
HannibalCat,5829442,2017-06-09T14:43:40Z,873188854899015680,The latest The writing Daily! https://t.co/sSRA6qb3DP Thanks to @MysteryVictoria @AuthorNetwork #authors #pridemonth,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Paper.li,NA,NA,NA,paper.li/HannibalCat/wr…,http://paper.li/HannibalCat/writing?edition_id=05392f30-4d22-11e7-9b09-0cc47a0d15fd,MysteryVictoria AuthorNetwork,196678456 225553867,authors pridemonth,NA,NA,NA,NA,NA,NA,NA,NA
msjusticetweets,2361348956,2017-06-09T14:43:36Z,873188836234448896,My latest on @huffpostqueer in honor of #PrideMonth and accepting my chronic illness: https://t.co/BDh6ctujbM,0,0,FALSE,NA,FALSE,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,huffingtonpost.com/entry/how-my-q…,http://www.huffingtonpost.com/entry/how-my-queerness-shapes-how-i-cope-with-my-chronic_us_59396c3fe4b0b65670e5681f,huffpostqueer,366606110,PrideMonth,NA,NA,NA,NA,NA,NA,NA,NA
